property_id,property_url,purpose,type,added_on,furnishing,price,location,bed_bath_size,permit_number,agent_name,primary_image_url,breadcrumbs,amenities,description
Bayut - B-AR-139738,https://www.bayut.com/property/details-12023846.html,For Rent,Apartment,24-Jun-25,Furnished,"{'currency': 'AED', 'amount': '94,999'}",Dubai Marina,"{'bedrooms': '1', 'bathrooms': '2', 'size': '864 sqft'}",,Gopal Punjabi,https://images.bayut.com/thumbnails/781287238-800x600.jpeg,,,
Bayut - Usman 1Bhk -39,https://www.bayut.com/property/details-12055535.html,For Rent,Apartment,28-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '55,000'}",International City,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '1'}"", 'bathrooms': '2', 'size': '970 sqft'}",,Muhammad Usman,https://images.bayut.com/thumbnails/781897534-800x600.jpeg,,,
Bayut - HASSAN- 005050,https://www.bayut.com/property/details-12033442.html,For Rent,Apartment,25-Jun-25,Furnished,"{'currency': 'AED', 'amount': '85,000'}",Meydan City,"{'bedrooms': '1', 'bathrooms': '2', 'size': '741 sqft'}",,Muhammad Hassan Imran Khan,https://images.bayut.com/thumbnails/781912525-800x600.jpeg,,,
Bayut - 8281-MA1cxz,https://www.bayut.com/property/details-12050840.html,For Rent,Villa,26-Jun-25,,"{'currency': 'AED', 'amount': '2,900,000'}",,"{'bedrooms': '6', 'bathrooms': '7', 'size': '6,774 sqft'}",,Harn Adrian,,,,
Bayut - Fa 11,https://www.bayut.com/property/details-12056389.html,For Rent,Apartment,28-Jun-25,,"{'currency': 'AED', 'amount': '55,000'}",International City,"{'bedrooms': '1', 'bathrooms': '2', 'size': '789 sqft'}",,Nadir Ali,https://images.bayut.com/thumbnails/781910793-800x600.jpeg,,,
Bayut - Bayut - AP-01-/,https://www.bayut.com/property/details-12056448.html,For Rent,Apartment,28-Jun-25,,"{'currency': 'AED', 'amount': '70,000'}",Al Barsha,"{'bedrooms': '1', 'bathrooms': '2', 'size': '905 sqft'}",,Maaz Ali,https://images.bayut.com/thumbnails/781914617-800x600.jpeg,,,
Bayut - DHREB-MARINA DIAMOND -110,https://www.bayut.com/property/details-10464291.html,For Rent,Apartment,03-Apr-25,,"{'currency': 'AED', 'amount': '110,000'}",Dubai Marina,"{'bedrooms': '2', 'bathrooms': '2', 'size': '966 sqft'}",,Sohail Baig,https://images.bayut.com/thumbnails/768939990-800x600.jpeg,,,
Bayut - 101017-Cl60Uk,https://www.bayut.com/property/details-12053889.html,For Rent,Apartment,27-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '60,000'}",International City,"{'bedrooms': '1', 'bathrooms': '2', 'size': '931 sqft'}",,Usman Ali,https://images.bayut.com/thumbnails/781869417-800x600.jpeg,,,
Bayut - Fa 8,https://www.bayut.com/property/details-12055771.html,For Rent,Apartment,28-Jun-25,,"{'currency': 'AED', 'amount': '55,000'}",International City,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '1'}"", 'bathrooms': '2', 'size': '789 sqft'}",,Nadir Ali,https://images.bayut.com/thumbnails/781901404-800x600.jpeg,,,
Bayut - R AL AWIR 1ST -4BR-170K-AWS,https://www.bayut.com/property/details-12055778.html,For Rent,Villa,28-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '170,000'}",,"{'bedrooms': '4', 'bathrooms': '4', 'size': '12,772 sqft'}",,Aws Abou Assi,,,,
Bayut - Saleh Bin Lahej Building 365///,https://www.bayut.com/property/details-12056672.html,For Rent,Apartment,28-Jun-25,,"{'currency': 'AED', 'amount': '140,000'}",Al Barsha,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '3'}"", 'bathrooms': '4', 'size': '1,906 sqft'}",,Maaz Ali,https://images.bayut.com/thumbnails/781914199-800x600.jpeg,,,
Bayut - B-AR-139853,https://www.bayut.com/property/details-12033563.html,For Rent,Apartment,25-Jun-25,Furnished,"{'currency': 'AED', 'amount': '74,999'}",Dubai Marina,"{'bedrooms': '1', 'bathrooms': '2', 'size': '690 sqft'}",,Mishel Wehbe,https://images.bayut.com/thumbnails/781469719-800x600.jpeg,,,
Bayut - L-206297,https://www.bayut.com/property/details-9059289.html,For Rent,Apartment,26-May-25,Furnished,"{'currency': 'AED', 'amount': '95,000'}",Dubai Marina,"{'bedrooms': '1', 'bathrooms': '2', 'size': '595 sqft'}",,Hussien Fadul,https://images.bayut.com/thumbnails/776378469-800x600.jpeg,,,
Bayut - RL-143437,https://www.bayut.com/property/details-12039255.html,For Rent,Apartment,26-Jun-25,Furnished,"{'currency': 'AED', 'amount': '140,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '3', 'bathrooms': '3', 'size': '1,252 sqft'}",,Constanta Luta,https://images.bayut.com/thumbnails/781573576-800x600.jpeg,,,
Bayut - 2778-RF1AjT,https://www.bayut.com/property/details-12048392.html,For Rent,Apartment,26-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '100,000'}",Business Bay,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '0'}"", 'bathrooms': '1', 'size': '549 sqft'}",,Omer Ejaz Raja,https://images.bayut.com/thumbnails/781913433-800x600.jpeg,,,
Bayut - MR / 206 @55k,https://www.bayut.com/property/details-12053706.html,For Rent,Apartment,27-Jun-25,,"{'currency': 'AED', 'amount': '56,000'}",International City,"{'bedrooms': '1', 'bathrooms': '2', 'size': '764 sqft'}",,Jaleel Ahmad,https://images.bayut.com/thumbnails/781867048-800x600.jpeg,,,
Bayut - 106140-Am33gk,https://www.bayut.com/property/details-12056388.html,For Rent,Apartment,28-Jun-25,Furnished,"{'currency': 'AED', 'amount': '100,000'}",Dubai Creek Harbour,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '1'}"", 'bathrooms': '1', 'size': '701 sqft'}",,Azhar Iqbal,https://images.bayut.com/thumbnails/781910925-800x600.jpeg,,,
Bayut - Fa 12,https://www.bayut.com/property/details-12056670.html,For Rent,Apartment,28-Jun-25,,"{'currency': 'AED', 'amount': '55,999'}",International City,"{'bedrooms': '1', 'bathrooms': '2', 'size': '728 sqft'}",,Nadir Ali,https://images.bayut.com/thumbnails/781914263-800x600.jpeg,,,
Bayut - VENUS 1BHK=rent,https://www.bayut.com/property/details-12056844.html,For Rent,Apartment,28-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '70,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '1'}"", 'bathrooms': '2', 'size': '990 sqft'}",,Irfan Muhammad Razaq,https://images.bayut.com/thumbnails/781916328-800x600.jpeg,,,
Bayut - RL-69189,https://www.bayut.com/property/details-8600938.html,For Rent,Apartment,26-Jun-25,Furnished,"{'currency': 'AED', 'amount': '114,999'}",Downtown Dubai,"{'bedrooms': '1', 'bathrooms': '1', 'size': '692 sqft'}",,Ashlee Wharton,https://images.bayut.com/thumbnails/781596996-800x600.jpeg,,,
Bayut - RL-114586,https://www.bayut.com/property/details-12041478.html,For Rent,Townhouse,26-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '145,000'}",,"{'bedrooms': '4', 'bathrooms': '4', 'size': '2,682 sqft'}",,Harrison Abbiss,,,,
Bayut - ARE-R-36552-589,https://www.bayut.com/property/details-12047979.html,For Rent,Apartment,26-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '145,000'}",Dubai Creek Harbour,"{'bedrooms': '2', 'bathrooms': '2', 'size': '1,046 sqft'}",,Talieh Nesari,https://images.bayut.com/thumbnails/781760928-800x600.jpeg,,,
Bayut - TREO-R-40125,https://www.bayut.com/property/details-12039206.html,For Rent,Villa,26-Jun-25,,"{'currency': 'AED', 'amount': '239,999'}",,"{'bedrooms': '3', 'bathrooms': '3', 'size': '1,720 sqft'}",,Hajar Nour,,,,
Bayut - Shahid.ahmd.1bhk,https://www.bayut.com/property/details-12056331.html,For Rent,Apartment,28-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '76,000'}",Al Satwa,"{'bedrooms': '4', 'bathrooms': '4', 'size': '914 sqft'}",,Mark Ian Galang,https://images.bayut.com/thumbnails/781909870-800x600.jpeg,,,
Bayut - IF-STD-HRTWR,https://www.bayut.com/property/details-8904266.html,For Rent,Apartment,28-Jun-25,,"{'currency': 'AED', 'amount': '48,000'}",Dubai Sports City,"{'bedrooms': '1', 'bathrooms': '2', 'size': '398 sqft'}",,Iffat Ara,https://images.bayut.com/thumbnails/781913429-800x600.jpeg,,,
Bayut - 6585-uBm1og B70 F33,https://www.bayut.com/property/details-12056237.html,For Rent,Apartment,28-Jun-25,,"{'currency': 'AED', 'amount': '110,000'}",The Gardens,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '2'}"", 'bathrooms': '2', 'size': '1,011 sqft'}",,Usman Amjad,https://images.bayut.com/thumbnails/781911550-800x600.jpeg,,,
Bayut - 7114-x8QbPj,https://www.bayut.com/property/details-12056505.html,For Rent,Apartment,28-Jun-25,,"{'currency': 'AED', 'amount': '110,000'}",The Gardens,"{'bedrooms': '1', 'bathrooms': '1', 'size': '1,012 sqft'}",,Abdul Waheed Abdul Majeed,https://images.bayut.com/thumbnails/781914660-800x600.jpeg,,,
Bayut - L-229897__B,https://www.bayut.com/property/details-12051086.html,For Rent,Apartment,27-Jun-25,Furnished,"{'currency': 'AED', 'amount': '75,000'}",Dubai Marina,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '0'}"", 'bathrooms': '1', 'size': '400 sqft'}",,Charles Done,https://images.bayut.com/thumbnails/781828037-800x600.jpeg,,,
Bayut - NAS3850KA,https://www.bayut.com/property/details-12055975.html,For Rent,Villa,28-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '850,000'}",,"{'bedrooms': '', 'bathrooms': '', 'size': '12,003 sqft'}",,Irfan Hussain Ghulam Hussain,,,,
Bayut - 104096-qpwzKl,https://www.bayut.com/property/details-12054388.html,For Rent,Apartment,27-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '75,000'}",Meydan City,"{'bedrooms': '1', 'bathrooms': '1', 'size': '531 sqft'}",,Mohammed Nihal,https://images.bayut.com/thumbnails/781913050-800x600.jpeg,,,
Bayut - 9758-wo2Afit,https://www.bayut.com/property/details-12055886.html,For Rent,Apartment,28-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '230,000'}",Bur Dubai,"{'bedrooms': '1', 'bathrooms': '2', 'size': '2,600 sqft'}",,Atif Shehzad Minhas,https://images.bayut.com/thumbnails/781903027-800x600.jpeg,,,
Bayut - RNP-R-3967,https://www.bayut.com/property/details-12016705.html,For Rent,Apartment,24-Jun-25,,"{'currency': 'AED', 'amount': '190,000'}",DIFC,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,273 sqft'}",,Blossom  Fernandez,https://images.bayut.com/thumbnails/781178602-800x600.jpeg,,,
Bayut - 6585-B4brbH B70 F31,https://www.bayut.com/property/details-12056202.html,For Rent,Apartment,28-Jun-25,,"{'currency': 'AED', 'amount': '87,000'}",The Gardens,"{'bedrooms': '1', 'bathrooms': '2', 'size': '710 sqft'}",,Usman Amjad,https://images.bayut.com/thumbnails/781911346-800x600.jpeg,,,
Bayut - r-103579-WdXdqn,https://www.bayut.com/property/details-12056820.html,For Rent,Apartment,28-Jun-25,Furnished,"{'currency': 'AED', 'amount': '60,000'}",Jumeirah Lake Towers (JLT),"{'bedrooms': '1', 'bathrooms': '2', 'size': '440 sqft'}",,Natalia Rogovaya,https://images.bayut.com/thumbnails/781915914-800x600.jpeg,,,
Bayut - RL-77709,https://www.bayut.com/property/details-8961616.html,For Rent,Apartment,14-May-25,Furnished,"{'currency': 'AED', 'amount': '574,999'}",Jumeirah Lake Towers (JLT),"{'bedrooms': '3', 'bathrooms': '4', 'size': '1,827 sqft'}",,Derek White,https://images.bayut.com/thumbnails/688712130-800x600.jpeg,,,
Bayut - DNL-R-10441,https://www.bayut.com/property/details-12048473.html,For Rent,Apartment,26-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '120,000'}",Business Bay,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '1'}"", 'bathrooms': '2', 'size': '809 sqft'}",,Rahil Shaikh,https://images.bayut.com/thumbnails/781893080-800x600.jpeg,,,
Bayut - AA-2bhk-semi-120k,https://www.bayut.com/property/details-12053668.html,For Rent,Apartment,27-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '120,000'}",Al Jaddaf,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '2'}"", 'bathrooms': '3', 'size': '1,869 sqft'}",,Ramzan Arshad Muhammad Arshad,https://images.bayut.com/thumbnails/781913914-800x600.jpeg,,,
Bayut - freb072A,https://www.bayut.com/property/details-12055951.html,For Rent,Apartment,28-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '179,900'}",Dubai Marina,"{'bedrooms': '1', 'bathrooms': '1', 'size': '1,742 sqft'}",,Asif Sohaib Raja,https://images.bayut.com/thumbnails/781904916-800x600.jpeg,,,
Bayut - 100037-I5G0u3,https://www.bayut.com/property/details-12056440.html,For Rent,Apartment,28-Jun-25,Furnished,"{'currency': 'AED', 'amount': '79,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '1', 'bathrooms': '1', 'size': '632 sqft'}",,Sana Saeed,https://images.bayut.com/thumbnails/781911650-800x600.jpeg,,,
Bayut - HAMILTONHOUSE-1BHK-RENT=100,https://www.bayut.com/property/details-12056549.html,For Rent,Apartment,28-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '100,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '1'}"", 'bathrooms': '2', 'size': '805 sqft'}",,Kamran Muhammad Razaq,https://images.bayut.com/thumbnails/781912958-800x600.jpeg,,,
Bayut - RIY-BTC88,https://www.bayut.com/property/details-12056379.html,For Rent,Apartment,28-Jun-25,Furnished,"{'currency': 'AED', 'amount': '88,000'}",Al Jaddaf,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '1'}"", 'bathrooms': '2', 'size': '666 sqft'}",,Sajid Hussain,https://images.bayut.com/thumbnails/781911077-800x600.jpeg,,,
Bayut - HAMILTONHOUSE-1BHK-RENT=,https://www.bayut.com/property/details-12056698.html,For Rent,Apartment,28-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '95,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '1', 'bathrooms': '2', 'size': '805 sqft'}",,Kamran Muhammad Razaq,https://images.bayut.com/thumbnails/781914503-800x600.jpeg,,,
Bayut - 12244891,https://www.bayut.com/property/details-10589719.html,For Rent,Apartment,10-Jan-25,,"{'currency': 'AED', 'amount': '70,000'}",Remraam,"{'bedrooms': '1', 'bathrooms': '2', 'size': '1,182 sqft'}",,Heba Elharery,https://images.bayut.com/thumbnails/755387458-800x600.jpeg,,,
Bayut - MAD100,https://www.bayut.com/property/details-10675786.html,For Rent,Villa,14-May-25,Unfurnished,"{'currency': 'AED', 'amount': '145,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '1', 'bathrooms': '2', 'size': '3,800 sqft'}",,Yusuf Inaf,https://images.bayut.com/thumbnails/748156542-400x300.jpeg,,,
Bayut - 12561898,https://www.bayut.com/property/details-10764213.html,For Rent,Townhouse,31-Jan-25,Unfurnished,"{'currency': 'AED', 'amount': '160,000'}",,"{'bedrooms': '3', 'bathrooms': '5', 'size': '2,558 sqft'}",,Abhishek Kumar Ojha,,,,
Bayut - UCFBYT-KBT-STUDIO,https://www.bayut.com/property/details-10948129.html,For Rent,Apartment,13-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '42,000'}",Al Furjan,"{'bedrooms': '1', 'bathrooms': '2', 'size': '340 sqft'}",,Mansoor Waheed Abdul Waheed,https://images.bayut.com/thumbnails/776234049-800x600.jpeg,,,
Bayut - UCFBYT-KBT-STUDIO2,https://www.bayut.com/property/details-10956926.html,For Rent,Apartment,13-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '41,999'}",Al Furjan,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '0'}"", 'bathrooms': '1', 'size': '340 sqft'}",,Mansoor Waheed Abdul Waheed,https://images.bayut.com/thumbnails/776233955-800x600.jpeg,,,
Bayut - Plush-13181984,https://www.bayut.com/property/details-11091863.html,For Rent,Apartment,11-Mar-25,,"{'currency': 'AED', 'amount': '80,000'}",Business Bay,"{'bedrooms': '1', 'bathrooms': '2', 'size': '823 sqft'}",,Tapan Sanghvi,https://images.bayut.com/thumbnails/764651566-800x600.jpeg,,,
Bayut - 5042402,https://www.bayut.com/property/details-11180357.html,For Rent,Apartment,22-Mar-25,Furnished,"{'currency': 'AED', 'amount': '50,000'}",DAMAC Hills 2 (Akoya by DAMAC),"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '0'}"", 'bathrooms': '1', 'size': '509 sqft'}",,Hagop Ghazarian,https://images.bayut.com/thumbnails/766111624-800x600.jpeg,,,
Bayut - UCFBYT-BURJ3-1BHK,https://www.bayut.com/property/details-11478910.html,For Rent,Apartment,28-Apr-25,Unfurnished,"{'currency': 'AED', 'amount': '58,000'}",Arjan,"{'bedrooms': '1', 'bathrooms': '2', 'size': '610 sqft'}",,Mansoor Waheed Abdul Waheed,https://images.bayut.com/thumbnails/776233785-800x600.jpeg,,,
Bayut - UCFBYT-BURJ3-1BHK2,https://www.bayut.com/property/details-11479024.html,For Rent,Apartment,28-Apr-25,Unfurnished,"{'currency': 'AED', 'amount': '58,000'}",Arjan,"{'bedrooms': '1', 'bathrooms': '2', 'size': '610 sqft'}",,Mansoor Waheed Abdul Waheed,https://images.bayut.com/thumbnails/776233934-800x600.jpeg,,,
Bayut - L-457,https://www.bayut.com/property/details-11485103.html,For Rent,Apartment,28-Apr-25,Furnished,"{'currency': 'AED', 'amount': '47,000'}",Dubai Sports City,"{'bedrooms': '1', 'bathrooms': '2', 'size': '387 sqft'}",,Alex Bygraves,https://images.bayut.com/thumbnails/775369298-800x600.jpeg,,,
Bayut - RL-135709,https://www.bayut.com/property/details-11681437.html,For Rent,Villa,18-May-25,Unfurnished,"{'currency': 'AED', 'amount': '830,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '1', 'bathrooms': '2', 'size': '8,088 sqft'}",,Enes Tat,https://images.bayut.com/thumbnails/772742397-400x300.jpeg,,,
Bayut - RL-136206,https://www.bayut.com/property/details-11689848.html,For Rent,Apartment,19-May-25,Furnished,"{'currency': 'AED', 'amount': '429,998'}",Dubai Marina,"{'bedrooms': '2', 'bathrooms': '3', 'size': '3,173 sqft'}",,Michael Nickells,https://images.bayut.com/thumbnails/775267209-800x600.jpeg,,,
Bayut - CPR289,https://www.bayut.com/property/details-11744618.html,For Rent,Townhouse,24-May-25,Unfurnished,"{'currency': 'AED', 'amount': '90,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '2', 'bathrooms': '2', 'size': '1,208 sqft'}",,Maher Sharrouf,https://images.bayut.com/thumbnails/776638431-400x300.jpeg,,,
Bayut - 8574-EzBP7D,https://www.bayut.com/property/details-11940696.html,For Rent,Apartment,17-Jun-25,,"{'currency': 'AED', 'amount': '62,000'}",Bur Dubai,"{'bedrooms': '1', 'bathrooms': '1', 'size': '750 sqft'}",,,https://images.bayut.com/thumbnails/779709522-800x600.jpeg,,,
Bayut - RL-82014,https://www.bayut.com/property/details-9011025.html,For Rent,Townhouse,06-May-25,Furnished,"{'currency': 'AED', 'amount': '240,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '2', 'bathrooms': '2', 'size': '2,578 sqft'}",,Enes Tat,https://images.bayut.com/thumbnails/780542320-400x300.jpeg,,,
Bayut - MDF STO SM,https://www.bayut.com/property/details-12056564.html,For Rent,Apartment,28-Jun-25,,"{'currency': 'AED', 'amount': '45,000'}",Mirdif,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '0'}"", 'bathrooms': '1', 'size': '376 sqft'}",,,https://images.bayut.com/thumbnails/781913113-800x600.jpeg,,,
Bayut - 8574-niSQ2C,https://www.bayut.com/property/details-11940484.html,For Rent,Apartment,17-Jun-25,,"{'currency': 'AED', 'amount': '48,000'}",Bur Dubai,"{'bedrooms': '2', 'bathrooms': '2', 'size': '450 sqft'}",,,https://images.bayut.com/thumbnails/779705960-800x600.jpeg,,,
Bayut - rent-summer1-2bedroom,https://www.bayut.com/property/details-11805527.html,For Rent,Apartment,30-May-25,Unfurnished,"{'currency': 'AED', 'amount': '90,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '2', 'bathrooms': '2', 'size': '1,276 sqft'}",,Yelizaveta Marulina,https://images.bayut.com/thumbnails/777188681-800x600.jpeg,,,
Bayut - TS050625-R,https://www.bayut.com/property/details-11910046.html,For Rent,Villa,13-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '150,000'}",,"{'bedrooms': '3', 'bathrooms': '3', 'size': '2,236 sqft'}",,,,,,
Bayut - NATRAJ / Jumeirah 1,https://www.bayut.com/property/details-8972409.html,For Rent,Villa,17-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '400,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '1', 'bathrooms': '2', 'size': '5,395 sqft'}",,,https://images.bayut.com/thumbnails/758631589-400x300.jpeg,,,
Bayut - MP-00205,https://www.bayut.com/property/details-11951829.html,For Rent,Townhouse,17-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '120,000'}",,"{'bedrooms': '5', 'bathrooms': '6', 'size': '1,882 sqft'}",,,,,,
Bayut - 100037-oqjGIc,https://www.bayut.com/property/details-11825768.html,For Rent,Apartment,02-Jun-25,Furnished,"{'currency': 'AED', 'amount': '119,999'}",Jumeirah Village Circle (JVC),"{'bedrooms': '4', 'bathrooms': '5', 'size': '1,043 sqft'}",,Muhammad Daud,https://images.bayut.com/thumbnails/777736605-800x600.jpeg,,,
Bayut - 100037-vcxuff,https://www.bayut.com/property/details-11821993.html,For Rent,Villa,02-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '249,999'}",,"{'bedrooms': '4', 'bathrooms': '4', 'size': '2,345 sqft'}",,Pir Imtiaz Hussain,,,,
Bayut - RL-138754,https://www.bayut.com/property/details-11840890.html,For Rent,Villa,04-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '375,000'}",,"{'bedrooms': '4', 'bathrooms': '4', 'size': '4,504 sqft'}",,Enes Tat,,,,
Bayut - LA_JVT_1BHK,https://www.bayut.com/property/details-11889327.html,For Rent,Apartment,11-Jun-25,,"{'currency': 'AED', 'amount': '75,000'}",Jumeirah Village Triangle (JVT),"{'bedrooms': '4', 'bathrooms': '5', 'size': '972 sqft'}",,,https://images.bayut.com/thumbnails/781914359-800x600.jpeg,,,
Bayut - UCFBYT-KBT-1BHK2,https://www.bayut.com/property/details-11896152.html,For Rent,Apartment,12-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '52,000'}",Al Furjan,"{'bedrooms': '1', 'bathrooms': '1', 'size': '550 sqft'}",,Mansoor Waheed Abdul Waheed,https://images.bayut.com/thumbnails/778878474-800x600.jpeg,,,
Bayut - RL-141067,https://www.bayut.com/property/details-11929764.html,For Rent,Villa,16-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '485,000'}",,"{'bedrooms': '4', 'bathrooms': '5', 'size': '5,278 sqft'}",,Enes Tat,,,,
